-0.767534,0.448880,-0.457601
0.687011,-0.720146,-0.096978
-0.156847,-0.581195,0.798506
0.119466,-0.740316,0.661559
-0.736262,0.661608,-0.142101
0.494108,-0.867922,-0.050685
0.320741,-0.169121,-0.931946
-0.380883,-0.861352,0.336156
0.075805,0.417869,0.905339
0.929070,-0.369600,-0.014987
-0.471626,0.133408,-0.871648
0.090430,-0.983158,0.158819
0.643095,-0.037752,0.764856
-0.145952,0.576311,-0.804092
-0.843416,0.109019,-0.526084
-0.325344,0.065813,0.943303
0.293381,-0.886027,0.359003
0.682979,-0.519556,-0.513421
0.105158,0.409666,0.906154
-0.745128,0.323600,-0.583153
0.473315,0.861881,0.182026
-0.219262,-0.964325,-0.148332
0.686350,-0.567567,0.454743
0.657496,-0.326499,-0.679041
-0.508977,-0.747896,-0.426139
0.679911,-0.732371,0.036786
-0.644287,0.096133,0.758717
0.434563,-0.833278,0.341765
0.382238,0.576453,-0.722216
-0.076885,-0.271890,-0.959252
-0.354744,0.552615,-0.754171
0.447882,-0.056341,-0.892316
0.699518,-0.675308,0.233736
0.690857,0.719541,-0.070554
0.574183,-0.195443,0.795057
-0.624062,0.269594,-0.733393
0.196253,-0.663307,-0.722155
-0.797243,-0.273964,0.537910
-0.208717,0.914462,0.346693
-0.074188,-0.918913,0.387420
-0.643338,0.724432,-0.247617
-0.677490,-0.723521,0.132379
-0.502102,-0.631288,0.591074
-0.964924,0.258384,0.046462
-0.052580,-0.430438,0.901087
0.951983,-0.115312,-0.283605
0.015251,0.906781,0.421326
0.040512,-0.973034,-0.227076
-0.450211,0.863756,-0.226352
-0.012743,-0.897651,-0.440522
-0.754776,-0.582270,0.302118
-0.873289,-0.227416,-0.430868
0.002535,-0.794599,0.607130
-0.789841,0.228214,0.569272
0.040799,0.642896,-0.764866
-0.126839,0.796741,0.590860
-0.115301,0.055292,-0.991791
0.824474,0.511338,0.242435
0.901104,-0.189108,0.390192
0.979617,-0.163823,0.116244
-0.429472,-0.051114,-0.901633
0.329306,-0.713605,-0.618325
0.080695,0.073872,-0.993998
0.465507,-0.637325,0.614102
0.785517,0.486707,0.382202
0.800807,-0.158195,0.577653
0.390630,0.290008,-0.873673
-0.595165,0.783096,0.180386
-0.568864,0.007375,0.822399
0.020202,0.703448,-0.710460
0.312606,0.824641,0.471428
-0.324690,-0.630710,0.704827
0.267665,-0.275740,-0.923213
-0.803626,0.294765,0.517009
-0.328110,0.343476,0.879982
0.066722,-0.797129,-0.600111
-0.080897,-0.975362,-0.205244
-0.683789,-0.669226,0.290807
-0.896950,-0.441238,-0.028105
0.218215,0.962814,0.159283
0.451167,-0.524878,-0.721769
-0.577806,0.110928,-0.808601
0.102442,-0.989146,0.105339
-0.003505,0.942093,-0.335333
0.478266,0.695514,-0.536211
0.146122,-0.983765,-0.104190
0.251991,-0.194359,-0.948011
0.451335,-0.628403,0.633566
-0.961547,0.274637,-0.001613
-0.727788,0.656726,-0.197575
0.381122,0.698091,-0.606148
-0.869553,-0.386018,-0.308006
-0.804681,0.029799,0.592959
-0.218832,0.958044,-0.185108
0.449183,-0.784732,-0.427120
0.123344,0.067252,-0.990082
-0.821042,-0.515310,0.245651
-0.515960,0.856612,-0.000448
0.463249,0.333994,-0.820883
0.347480,0.871019,-0.347251
-0.846029,0.460748,-0.268226
-0.434537,0.393240,0.810271
-0.362084,-0.882529,0.300064
-0.000832,-0.956705,0.291057
-0.754076,-0.498304,-0.427859
0.203797,0.926263,-0.317024
0.993954,0.104374,0.034085
0.347253,-0.382117,0.856389
0.114650,-0.870415,-0.478783
-0.950748,-0.297419,-0.087297
0.317790,0.064628,-0.945956
-0.356066,-0.236699,0.903986
-0.397161,-0.354992,-0.846312
0.224572,0.838335,0.496751
-0.780068,-0.578670,0.237982
-0.023648,-0.882309,-0.470076
-0.140524,-0.395046,0.907850
-0.769131,0.613303,-0.179713
-0.612987,-0.657802,0.437656
0.498374,0.124754,0.857939
-0.893768,-0.347647,-0.283408
0.418663,-0.907156,-0.042305
0.406133,-0.824704,0.393597
0.815525,-0.570885,-0.094913
-0.687176,0.722947,-0.071677
-0.064143,-0.995184,-0.074119
-0.337893,0.926629,0.164885
-0.410926,-0.503065,-0.760306
-0.182637,-0.956322,-0.228237
0.380794,0.166843,-0.909483
-0.307660,0.826779,0.470936
-0.736029,-0.453980,-0.502159
0.433242,-0.320824,-0.842243
-0.387811,0.250778,-0.886968
-0.255837,0.269824,-0.928301
-0.618379,-0.264020,-0.740203
-0.517892,0.105916,0.848864
-0.816824,-0.444559,0.367649
-0.895637,0.369961,-0.246907
0.751577,0.648762,-0.119328
-0.176584,-0.252411,0.951371
-0.447089,0.888484,0.103478
-0.185344,-0.422387,0.887264
0.971569,-0.015929,0.236221
0.740359,-0.228151,-0.632310
0.505168,0.771318,0.387136
0.363149,0.793157,-0.488902
-0.057520,-0.864559,-0.499228
0.019805,0.923886,0.382154
0.285786,-0.958206,0.012927
0.223024,-0.264133,-0.938346
0.875277,-0.139630,0.463027
-0.150010,0.173493,0.973343
0.651465,-0.169047,-0.739606
-0.081677,0.628575,-0.773448
0.693157,0.578222,-0.430340
0.515855,0.853924,-0.068616
0.618791,-0.766807,0.170598
0.710478,-0.113945,-0.694433
0.925147,0.355570,-0.132937
-0.758853,0.194074,0.621673
0.084557,-0.928360,-0.361936
0.057463,-0.185664,0.980932
-0.855107,0.305601,-0.418807
-0.338700,-0.037877,0.940132
0.165371,0.892719,-0.419172
0.802232,0.285940,0.524082
0.408495,0.340109,-0.847029
0.658571,0.734012,0.165862
0.201619,0.428253,-0.880880
0.800222,0.471959,0.370000
-0.524617,0.012603,-0.851245
0.816700,0.372760,-0.440513
0.082757,0.924891,0.371118
-0.031922,-0.423547,-0.905311
-0.848502,0.074082,-0.523980
0.769051,0.142583,0.623082
