-0.372838,-0.794184,0.425973,-0.220931
-0.294754,0.154753,0.899384,-0.283336
0.065905,0.940231,-0.100931,0.318489
0.082064,-0.664081,0.595947,-0.443971
0.549209,-0.497891,0.386655,-0.548609
0.555935,-0.051709,-0.652652,-0.512160
0.172927,-0.712166,0.391957,0.556133
0.388459,0.617851,0.681859,0.049271
-0.915033,-0.289517,0.244971,-0.137419
-0.954161,0.085527,-0.280513,0.059794
-0.577861,-0.543867,-0.606848,-0.044952
-0.105470,-0.777540,0.357772,-0.506268
-0.630164,-0.111353,0.723395,0.259219
0.841149,0.491409,0.209061,-0.085316
-0.786395,-0.003757,0.607990,0.109161
-0.411808,0.448803,-0.749028,0.260665
0.599260,0.632294,0.391328,0.296572
-0.245517,0.960389,0.039647,0.125705
-0.201292,-0.801751,0.561489,0.037504
0.900753,-0.360342,0.121826,0.209657
0.954869,-0.265041,0.103619,-0.085098
0.481690,-0.542363,0.322569,0.608084
-0.234142,0.505530,-0.640547,-0.528503
0.769169,0.450168,0.067261,-0.448558
-0.576995,-0.026451,0.782314,0.233155
0.447523,-0.555751,0.339969,-0.612605
-0.663125,0.073897,0.744630,0.018178
0.301762,0.148644,-0.008765,-0.941683
-0.280347,0.267313,0.808771,0.442537
-0.539997,-0.270375,-0.001301,-0.797056
0.267462,-0.195364,-0.849005,0.411688
-0.764868,0.520979,-0.320821,0.201571
0.857804,0.094304,-0.496338,-0.094486
-0.028290,-0.290098,-0.948495,0.124095
0.536430,0.328095,0.223211,-0.744831
-0.226388,0.297219,0.765057,-0.524497
0.838258,0.372326,-0.039478,0.396406
-0.021584,0.421004,0.898137,-0.125059
0.683258,-0.113169,-0.721305,0.008367
-0.475098,-0.026234,0.466576,-0.745587
-0.123272,-0.110431,-0.112206,0.979805
0.173594,-0.019658,-0.309068,0.934856
-0.409299,-0.399249,-0.698417,-0.430452
0.918173,-0.178760,0.301923,0.183970
-0.259530,-0.423032,-0.713998,-0.493858
0.077567,0.105349,0.262002,-0.956159
-0.323660,0.595417,-0.610088,0.410507
0.250044,-0.824537,0.098699,0.497870
0.493077,0.001795,-0.513835,0.702030
-0.861820,0.173197,-0.472698,-0.061851
0.151438,0.088792,0.548240,-0.817689
-0.781452,0.319858,-0.368403,0.388977
0.134686,-0.150424,-0.845604,-0.494152
-0.337152,-0.174970,-0.033479,0.924442
-0.519741,-0.714993,-0.442679,0.150633
-0.099322,0.415832,0.899912,-0.085886
0.212528,0.924643,-0.223081,-0.223836
0.678305,-0.277981,0.640721,-0.228267
0.196059,0.397870,0.621016,-0.646219
0.060216,-0.450639,-0.856875,0.243032
0.056868,0.114477,0.253607,-0.958825
-0.215400,0.007281,0.269098,-0.938688
-0.224399,0.375622,0.894708,-0.089729
0.634520,-0.632850,0.077299,-0.436932
0.162936,-0.876675,0.046518,-0.450254
0.466287,-0.279548,0.822323,-0.167972
0.888831,-0.371473,0.264937,0.042377
0.583427,0.655808,0.474721,-0.064563
-0.334903,0.157350,0.743884,-0.556522
-0.719880,0.587798,-0.369130,0.002965
0.530658,-0.108311,-0.829849,-0.134244
0.776988,-0.382145,0.439180,0.239534
-0.957671,0.256751,-0.110436,-0.068912
0.421427,-0.791616,-0.019086,-0.442017
-0.577583,-0.317802,-0.155270,0.735725
-0.156040,0.584509,-0.747992,-0.272961
-0.570672,-0.150788,0.463118,0.661149
0.716219,-0.298321,0.472264,0.418332
-0.510501,0.119564,0.845022,-0.105031
0.015972,-0.489525,-0.871730,0.014051
0.440012,0.552615,0.587597,-0.394634
-0.711691,-0.197508,0.254522,-0.624264
0.611861,0.479515,0.610126,-0.153089
-0.446951,-0.783083,0.431696,-0.025578
0.503276,0.214093,-0.084286,-0.832930
0.567770,0.256344,-0.213680,0.752506
0.514559,0.372442,0.544280,0.547973
0.045220,-0.275530,-0.666019,-0.691706
0.014015,-0.833898,0.466319,-0.294898
-0.447628,0.683211,-0.546242,0.185664
-0.337643,-0.685270,0.644585,0.030210
-0.010150,0.000515,0.040150,0.999142
-0.593226,0.663032,-0.091013,0.447425
-0.342612,-0.427691,-0.494516,0.674649
-0.286346,-0.202046,-0.167822,-0.921422
-0.739708,0.653393,0.038431,-0.156307
-0.277721,-0.419776,-0.794609,-0.339494
0.350799,0.826822,-0.390155,-0.202696
-0.575039,0.370596,-0.584240,0.436638
-0.673039,0.600080,-0.071136,0.426454
0.236355,-0.459509,0.856010,-0.015331
0.070527,0.844216,-0.211559,-0.487410
-0.653072,0.733103,0.033733,0.186864
-0.729433,0.477585,-0.161660,-0.462284
0.423545,0.775630,-0.421889,-0.202526
0.528185,0.012908,-0.728493,0.436063
0.746032,-0.330395,0.374172,0.440762
0.399978,-0.138875,-0.779155,0.462222
0.426872,-0.063904,-0.544256,-0.719362
0.430720,-0.027437,-0.860361,0.271121
-0.311960,0.296722,0.901395,-0.046082
-0.289714,0.246293,0.872002,0.308250
0.781532,-0.550394,0.158857,-0.247062
-0.799585,-0.471290,-0.350885,-0.124215
0.408929,0.470642,0.499293,0.601648
0.862352,0.083588,-0.403336,-0.294418
-0.453027,0.859461,0.057063,-0.229862
-0.026220,0.965600,-0.017075,0.258144
-0.783805,-0.135050,0.412643,0.444000
0.582814,0.221894,-0.738466,-0.256435
-0.647882,-0.635630,-0.303019,0.290522
-0.777821,0.480341,-0.198388,0.353425
-0.504235,0.723879,-0.043512,-0.468884
-0.551014,0.206252,0.808308,0.021936
0.090337,0.319661,0.883297,0.330819
0.297863,0.550808,0.727687,-0.279928
0.177457,-0.563445,0.631499,-0.502242
0.526150,0.175334,-0.202421,-0.807125
-0.108663,0.905761,-0.099129,-0.397446
-0.292713,-0.876568,0.307447,-0.226768
0.050165,-0.886281,0.457168,0.054648
-0.875046,0.274538,-0.386301,0.098462
0.586602,-0.486459,0.641840,0.085422
-0.070935,-0.927400,0.144761,0.337552
-0.212735,-0.814655,0.448562,0.299789
0.557882,0.096072,-0.454505,-0.687723
0.642382,-0.732018,-0.080147,0.212303
-0.720121,-0.523024,-0.329735,-0.314876
-0.851731,0.421356,-0.179137,-0.254801
0.955918,-0.276584,0.057979,-0.079753
0.113655,-0.546897,0.666536,0.493676
0.196463,0.310347,0.897845,-0.242821
-0.045300,0.006143,0.179543,-0.982687
0.636014,-0.761745,-0.025558,0.120736
-0.505449,-0.645118,-0.571287,0.044439
-0.252767,-0.282684,-0.310746,0.871570
-0.259900,0.924630,0.224947,-0.164047
-0.132625,0.249010,0.955348,0.087838
0.449304,0.553807,0.520185,0.469928
-0.552004,-0.168906,0.227069,-0.784348
0.466362,-0.799167,-0.024961,0.378438
0.147703,0.397842,0.612451,-0.666941
0.436650,0.526831,0.592266,0.425450
0.781172,0.441164,0.061504,-0.437449
-0.096494,-0.617532,0.731463,-0.272589
0.222400,-0.861056,0.044447,0.455133
-0.130792,0.235644,0.931814,-0.243080
-0.226261,0.470465,-0.819767,0.235478
-0.393991,-0.574921,-0.675524,0.240635
0.198339,-0.693562,0.342731,-0.601805
-0.517930,-0.700117,-0.454060,0.188187
-0.294574,0.139209,0.884005,0.335233
-0.905352,-0.308718,0.291500,0.007613
0.423396,0.525376,0.472451,-0.567016
0.013917,-0.009665,-0.076321,-0.996939
0.002644,-0.826789,0.400826,-0.394653
0.446053,0.150014,-0.146298,-0.870132
0.447615,-0.392615,0.673261,0.438423
-0.012938,-0.732703,0.431002,0.526513
0.552337,-0.543973,0.422988,-0.469147
-0.892944,0.436802,-0.036007,-0.102751
0.283592,-0.665616,0.356694,-0.591016
-0.679581,-0.375099,-0.086677,0.624466
0.077117,-0.671555,0.613115,0.408847
0.099570,-0.831948,0.418528,-0.350404
-0.534959,-0.547014,-0.540420,-0.350058
0.935817,0.338838,-0.048960,-0.083895
0.276264,0.848083,-0.412677,-0.184748
-0.838459,-0.276038,0.164768,-0.440046
0.949234,0.234188,-0.147611,0.149407
-0.228632,-0.009229,0.873214,0.430278
-0.189844,0.829262,-0.086109,0.518526
-0.712158,-0.591399,-0.319107,0.203099
0.755548,0.361878,-0.041690,0.544475
0.501329,0.079475,-0.456035,0.731017
-0.169478,-0.269528,-0.871538,0.372898
-0.424052,0.044355,0.755063,-0.498090
-0.408375,-0.215738,-0.030874,0.886416
0.437238,0.094596,-0.224430,0.865740
0.651335,-0.122696,-0.677387,-0.319147
-0.939546,-0.082938,0.325138,-0.068259
-0.957170,0.068764,-0.276692,0.050389
-0.189410,0.568151,-0.703852,-0.381996
0.455767,0.785791,-0.378926,0.176702
0.074182,0.792112,-0.553073,-0.247317
-0.715628,-0.594778,-0.279489,-0.236649
0.446483,-0.426602,0.692391,-0.373173
0.046041,0.101045,0.431134,0.895429
0.519872,-0.270008,0.780750,-0.217391
-0.512075,-0.020953,0.565717,0.645991
-0.444247,-0.161048,0.181701,-0.862376
-0.396521,-0.132983,0.287571,-0.861620
0.773322,0.591956,0.144247,0.175370
-0.619503,-0.675646,-0.393189,0.071558
0.015715,0.414243,0.831871,0.368980
0.116397,0.190230,0.266980,-0.937543
0.289552,-0.811271,0.047564,0.505705
-0.043131,-0.917842,0.160121,-0.360648
0.252463,0.361562,0.434734,0.785202
-0.609473,-0.369771,-0.112273,0.692248
0.594597,-0.741865,-0.031393,0.308391
-0.605365,-0.526724,-0.581711,0.133069
-0.790230,0.484939,-0.156990,0.340183
0.597780,0.365208,0.138218,0.700127
0.881811,0.049801,-0.460300,-0.089736
0.748453,0.039665,-0.585042,0.309790
-0.745726,0.646119,0.006676,0.162417
0.587682,-0.684850,0.062386,0.426284
-0.830470,-0.280957,0.361566,0.317258
0.287746,-0.050278,-0.589335,0.753232
0.152778,0.973176,-0.041919,-0.166825
0.156782,-0.674756,0.473009,-0.544413
0.719657,-0.621216,0.019126,-0.309546
-0.138913,0.896629,-0.028794,-0.419441
-0.709798,-0.360764,-0.015666,-0.604806
0.421983,0.647274,0.584224,-0.248293
0.818635,0.236065,-0.431573,0.296404
0.791477,-0.447704,0.306939,-0.280917
0.348887,-0.560927,0.608770,-0.439361
-0.251794,0.501763,-0.816935,0.132103
0.102252,-0.865989,0.397224,-0.286043
0.554930,-0.675534,0.152643,-0.460876
0.700815,0.293527,-0.387410,-0.522125
0.595709,-0.693006,0.008831,-0.405951
0.076288,0.649905,-0.731559,-0.191375
0.175504,0.960327,-0.211010,0.049450
-0.307676,0.216740,0.886464,-0.269332
-0.263744,0.808897,-0.419905,0.315920
0.618564,0.361928,0.097908,-0.690508
0.197841,0.928323,-0.127074,-0.287972
-0.884256,0.318974,-0.191080,0.282550
-0.339158,0.669076,-0.349163,-0.561600
-0.227177,-0.845237,0.270835,0.400765
-0.171904,0.097611,0.868351,-0.454850
0.804885,0.553671,0.209673,-0.040581
-0.304459,-0.455505,-0.813513,0.194979
-0.420824,0.213277,0.779908,0.411294
-0.782165,0.552387,-0.050380,0.283811
0.156036,-0.031521,-0.267651,0.950275
0.501205,0.221709,-0.056156,0.834557
-0.245626,0.259258,0.904970,-0.231260
-0.242339,-0.642704,0.725550,0.042195
0.717988,-0.345691,0.506020,-0.330051
-0.770047,-0.032328,0.458007,-0.442958
-0.179875,0.666703,-0.721157,0.055543
-0.837421,-0.365627,0.348808,-0.208271
0.647434,0.674264,0.354609,0.021199
-0.570693,0.351004,-0.644507,0.368398
0.367069,-0.681838,0.172798,-0.608686
0.404641,0.616802,0.666306,-0.108892
0.585930,0.439912,0.386785,0.559964
0.048297,0.393317,0.918094,0.008538
-0.280122,0.471536,-0.660770,-0.512415
-0.002650,-0.896436,0.160729,-0.412992
-0.535508,-0.394424,-0.275053,0.694267
-0.285775,0.919690,0.054740,-0.263640
0.567347,0.108630,-0.675993,0.457549
-0.596761,-0.255665,0.116237,0.751665
0.230874,-0.960421,-0.026819,-0.153521
0.292975,0.196119,0.124940,-0.927412
0.023950,0.177603,0.805193,0.565286
-0.646856,-0.618870,-0.315686,-0.314515
0.287662,0.654333,-0.692822,-0.095372
0.741481,-0.622046,0.003681,0.251499
0.062972,-0.727829,0.394896,0.557097
0.375654,-0.619715,0.392979,-0.566043
-0.386908,0.445701,-0.757079,-0.280152
0.685423,-0.589378,0.195756,0.380142
0.094071,-0.884011,0.112357,0.443905
-0.140952,0.756688,-0.621379,-0.146442
-0.014508,0.718528,-0.593248,0.362717
0.161632,0.301638,0.781073,-0.522317
0.541074,-0.361958,0.706725,0.277067
-0.968857,0.090037,-0.223890,-0.055521
0.418419,-0.742726,0.056886,0.519661
-0.797614,0.463934,-0.354417,0.151545
0.500458,-0.661225,0.117678,0.546329
-0.154442,-0.158607,-0.276192,0.935259
0.289834,0.295937,0.742800,-0.525990
-0.754909,-0.180197,0.312657,-0.547620
0.246749,-0.566661,0.633184,0.465927
-0.697293,-0.307865,0.058201,-0.644682
0.601665,-0.285709,0.667347,-0.333193
0.181029,0.088965,-0.003052,-0.979441
0.562307,-0.772380,-0.040473,0.292579
0.686924,0.610156,0.376984,0.117168
-0.360177,-0.596879,-0.678882,0.230494
0.513148,0.257345,0.001879,0.818810
0.478597,-0.801835,-0.050095,0.354255
-0.228407,-0.436516,-0.777971,-0.389930
-0.843302,-0.529384,-0.058407,-0.071988
0.621951,0.635489,0.345972,0.299388
-0.705057,-0.217123,0.298833,0.605353
0.113362,0.820508,-0.540750,0.146647
-0.436540,-0.286320,-0.135289,-0.842111
-0.932223,-0.175131,0.309065,-0.069048
0.146257,0.364625,0.815958,0.424110
0.143287,0.252392,0.358984,0.887073
0.225264,-0.042331,-0.465669,-0.854761
0.233195,-0.686929,0.467462,0.505201
-0.169224,0.537475,-0.811843,-0.152956
0.558166,-0.323097,0.614827,-0.453924
-0.908799,-0.287750,0.124126,-0.275458
-0.182602,-0.216454,-0.310651,0.907359
-0.997215,0.062399,-0.036716,-0.017911
-0.190877,0.734115,-0.322523,-0.566234
-0.066005,0.265745,0.599647,-0.751962
0.651782,0.378166,0.077719,-0.652787
-0.791400,-0.032623,0.567594,0.224633
0.945469,-0.296342,0.133464,0.021386
0.497348,-0.616645,0.507342,-0.339114
0.928354,0.048397,-0.368473,-0.006729
-0.249637,0.447309,-0.825967,0.235316
0.350520,-0.070168,-0.678712,-0.641532
0.366120,-0.573641,0.554206,-0.479320
-0.091303,-0.170549,-0.430435,-0.881648
-0.533180,-0.424153,-0.296796,0.669123
-0.919513,0.241708,-0.240959,0.194965
0.253993,-0.915104,-0.082344,-0.302146
-0.846858,-0.341116,0.236651,0.332368
-0.327696,0.877778,0.030507,-0.348125
-0.382439,0.915482,0.031415,-0.121019
0.885843,0.452015,0.003606,0.104645
-0.634543,0.055894,0.603729,-0.479314
-0.767544,-0.590309,-0.136052,-0.209526
-0.116740,0.681452,-0.649222,0.317027
-0.052389,-0.842929,0.260463,0.467851
0.642607,-0.659345,0.276631,0.275310
0.295951,0.386740,0.528048,-0.695709
0.051010,-0.064409,-0.861000,-0.501925
-0.677324,-0.530334,-0.498061,0.109151
0.222832,0.680606,-0.697476,-0.025489
0.724019,0.239419,-0.603866,-0.231994
-0.368378,0.202677,0.904087,0.076459
0.667228,0.387987,0.265811,-0.577596
0.100653,0.890381,-0.229263,0.380169
-0.324282,0.635908,-0.338058,-0.613334
-0.203371,-0.293430,-0.915529,-0.185327
-0.058261,0.321486,0.669823,-0.666775
-0.000889,0.372694,0.878275,0.299553
-0.933487,-0.131890,0.331220,-0.038726
0.240325,-0.657242,0.532919,-0.475683
-0.858073,-0.268453,0.181481,-0.398382
0.367061,0.108304,-0.172423,0.907638
-0.087392,0.649953,-0.530339,0.537275
-0.792680,-0.237940,0.365273,0.426166
0.139874,0.928411,-0.149953,0.309844
0.854048,-0.200183,0.463876,-0.123883
-0.092367,0.263299,0.603875,0.746644
0.531392,0.052137,-0.377136,0.756752
-0.901411,0.259234,-0.289818,0.190423
-0.019790,0.950418,-0.106808,0.291385
-0.606567,-0.317770,-0.034857,-0.727931
-0.325682,-0.335386,-0.493730,0.733265
0.256742,-0.836435,0.147675,-0.461142
-0.273583,0.815473,-0.084485,0.503009
-0.116090,-0.348350,-0.632146,-0.682325
-0.317326,-0.016720,0.761246,-0.565269
0.555700,0.179072,-0.338229,-0.738059
-0.352273,-0.331250,-0.373945,0.791418
-0.650575,0.675608,0.000670,0.346851
-0.218575,0.939048,0.044654,-0.261572
0.411941,0.579261,0.551640,0.436412
-0.515377,-0.367713,-0.212662,0.744277
0.059031,-0.151050,-0.655694,-0.737404
0.139432,-0.704520,0.682871,0.133783
-0.614873,-0.719757,-0.288463,-0.143772
-0.166711,-0.955568,0.187657,0.154539
0.080829,-0.228632,-0.647587,-0.722374
0.496926,-0.619744,0.520100,-0.313810
-0.159128,-0.043886,0.074055,-0.983498
-0.467076,0.413385,-0.596303,0.505346
-0.147749,-0.235913,-0.960345,-0.015868
-0.062716,-0.781113,0.372891,0.496872
-0.069538,-0.166324,-0.451698,0.873768
-0.732829,0.586342,-0.197647,0.283019
-0.660834,0.652565,-0.291674,-0.228878
-0.630938,-0.347160,-0.048703,-0.692116
-0.179534,-0.717917,0.610853,-0.281463
0.564001,-0.036995,-0.570139,0.596217
-0.418639,0.564328,-0.629484,-0.331702
-0.068087,0.655886,-0.500185,0.561242
0.982416,0.043064,-0.165571,0.074771
-0.536664,-0.228962,0.077721,0.808411
0.493952,-0.060565,-0.631136,0.594988
-0.147229,0.087599,0.601932,-0.779954
0.385857,-0.565561,0.727262,0.048433
-0.199239,-0.426207,-0.625823,-0.622091
-0.602161,0.736429,0.049466,-0.304347
-0.525457,-0.840315,0.116796,0.064222
-0.547816,-0.451206,-0.704469,-0.005814
0.516144,-0.606350,0.270676,-0.540989
-0.579446,0.132363,0.757555,-0.269874
-0.752300,0.621130,-0.003123,-0.219618
0.085656,-0.671288,0.612388,-0.408675
0.156242,-0.944020,-0.126818,0.261405
-0.037974,-0.138932,-0.942389,0.301924
-0.235709,0.969649,0.034554,-0.055019
0.431135,0.897256,-0.069485,0.065007
0.093794,0.179415,0.772532,0.601836
0.390372,-0.573469,0.650747,0.308662
0.949415,0.218534,-0.217903,-0.058069
