0.515266,0.552695,0.655004
-0.656229,-0.390863,0.645437
-0.932073,0.333314,-0.141919
0.357217,-0.540489,0.761753
-0.559773,0.265597,0.784928
-0.92783,0.230636,0.293152
0.0351326,-0.135991,-0.990087
-0.915895,-0.0892954,-0.391359
-0.887147,0.169331,0.4293
0.647285,0.0147439,-0.762105
0.618795,-0.345492,-0.705499
0.554083,-0.472322,0.685495
0.00520339,-0.474759,-0.8801
-0.90429,-0.398539,0.15306
0.655633,-0.580168,0.48327
-0.0961005,0.940042,0.32724
-0.0629033,0.995105,-0.0762215
-0.246935,-0.215171,0.944841
0.297275,-0.953032,-0.057951
0.966895,0.254531,0.0180895
-0.970017,-0.241162,0.0301292
-0.352317,0.854614,0.381454
-0.112413,-0.424423,-0.898459
-0.438853,-0.804252,-0.400734
0.400254,0.300726,0.865656
-0.318372,-0.23899,-0.917346
0.926756,-0.333814,0.17231
0.288491,0.95732,0.0176589
0.223185,-0.567121,0.792819
0.248909,0.313242,0.916473
-0.274866,-0.484523,-0.830474
0.887747,-0.399804,0.228172
0.365583,0.281675,0.887135
0.97788,0.193902,0.0784445
-0.694473,-0.586943,0.41618
-0.623693,0.272667,0.73257
0.899594,0.307355,0.310265
-0.462633,-0.637548,0.616039
0.699777,0.672624,-0.240599
0.935921,-0.249334,0.248764
-0.189176,-0.0789618,0.978763
0.314826,0.946385,0.072388
-0.186097,-0.758482,0.624558
-0.158252,-0.254687,0.953987
0.868773,0.355966,-0.344271
0.333143,0.929461,-0.158489
0.585987,0.763656,0.271016
0.282713,-0.0145209,0.959095
-0.109785,-0.861158,-0.496341
0.910346,0.413818,-0.005004
-0.0252958,0.994432,-0.102297
0.127322,-0.710122,0.692471
0.336776,-0.86905,0.362402
0.21061,0.414597,0.885298
-0.612363,0.0218817,-0.790274
0.954727,-0.26323,-0.138588
-0.454832,0.473294,0.754401
-0.548489,0.279199,-0.788167
0.682608,0.0905018,-0.725159
-0.815465,-0.52182,0.250441
0.215971,0.490523,-0.844241
-0.277485,0.473964,0.835679
-0.656971,-0.164573,-0.735734
0.79266,0.330131,0.512546
-0.679645,-0.638583,0.360964
0.613204,0.330378,0.717517
0.579625,-0.432186,-0.690834
0.217041,0.497465,-0.839894
-0.279002,0.954956,-0.101078
0.467921,0.327893,-0.820692
0.775719,-0.11114,0.621215
-0.364323,0.541249,0.757838
-0.18119,-0.019355,0.983258
0.495006,0.776564,-0.389766
0.0563729,-0.610196,-0.790242
-0.429812,-0.810335,0.39827
-0.0333096,-0.959572,-0.279484
-0.638594,0.285775,0.714514
0.518069,-0.164913,0.83929
-0.628765,-0.776103,-0.0481418
0.365994,-0.302432,0.880104
-0.15634,-0.983425,-0.0918267
-0.727168,-0.156492,0.668384
-0.877879,-0.0854337,-0.471199
0.831931,0.00532703,0.554854
0.568676,0.589203,-0.573975
-0.156215,0.571811,-0.805375
0.756648,0.651156,0.0589878
0.278141,-0.755964,-0.592584
-0.345685,0.832149,0.433625
0.887041,-0.457188,-0.0643231
0.388187,0.0330423,0.920988
0.195024,0.236085,-0.951961
0.675361,-0.625796,0.390214
0.930828,-0.176735,0.319883
0.805534,0.529403,0.266174
-0.0813666,0.904562,-0.418507
-0.204555,-0.966295,0.156308
0.0341973,0.342439,-0.938917
-0.922787,-0.0302517,-0.384121
0.532181,0.842197,0.0865313
-0.3988,0.8549,0.33182
-0.127348,0.430582,0.893522
0.774735,-0.253334,-0.579317
-0.550202,-0.605395,-0.57513
0.954336,0.216076,-0.206287
-0.296636,-0.211152,0.931355
0.0111814,0.698565,-0.715459
0.645427,-0.263854,-0.716802
0.643786,-0.293741,0.70658
0.855916,-0.0892898,-0.509348
0.767222,-0.216298,-0.603809
0.937031,-0.272642,-0.218267
-0.708529,-0.574865,-0.409288
0.0971345,-0.40608,-0.90866
-0.244997,0.958533,0.14557
0.592545,0.536449,0.600926
0.859145,0.456708,-0.230841
0.917173,-0.303746,0.257939
-0.561311,-0.138307,-0.815967
-0.148417,-0.98779,0.0473581
-0.439298,0.896773,-0.0530574
0.328725,0.90686,0.263714
-0.95108,-0.202225,0.233563
0.739944,-0.45181,-0.498348
-0.452203,-0.850226,0.269496
-0.15171,-0.800008,-0.580493
0.88113,-0.328229,-0.340406
0.312472,0.523264,0.792815
0.0480251,-0.529258,0.847101
-0.231063,0.579638,-0.781428
-0.739452,0.398498,0.542596
-0.334894,0.736567,-0.587634
0.189944,0.909266,-0.370348
0.683178,-0.584279,-0.438048
-0.859076,0.434277,-0.270908
-0.521186,-0.00704231,0.853414
-0.469243,-0.578375,-0.667303
0.759587,0.106839,0.641571
0.100585,-0.45196,0.886349
0.488057,0.0366726,0.872041
-0.683929,-0.613004,0.39556
0.0656758,0.98195,0.177371
0.284118,0.233403,-0.929946
-0.813131,-0.429184,0.393216
-0.553796,-0.308559,0.77337
0.0213616,0.999184,0.034293
-0.839605,-0.404307,0.362766
0.153363,-0.0664314,-0.985934
